order_id,website_session_id,user_id,session_creation,order_creation,duration(mins),is_repeat_session,utm_source,utm_campaign,utm_content,device_type
6280,117596,103179,2013-08-07 06:37,2013-08-07 06:58,21,0,gsearch,nonbrand,g_ad_1,desktop
6281,117603,95494,2013-08-07 07:05,2013-08-07 07:25,20,1,NULL,NULL,NULL,desktop
6282,117608,86911,2013-08-07 07:53,2013-08-07 08:03,10,1,NULL,NULL,NULL,desktop
6284,117618,103197,2013-08-07 08:42,2013-08-07 09:04,22,0,bsearch,nonbrand,b_ad_1,desktop
6283,117620,81077,2013-08-07 08:47,2013-08-07 09:02,15,1,NULL,NULL,NULL,desktop
6285,117626,103202,2013-08-07 09:00,2013-08-07 09:21,21,0,gsearch,nonbrand,g_ad_1,desktop
6286,117633,103209,2013-08-07 09:32,2013-08-07 09:46,14,0,gsearch,nonbrand,g_ad_1,mobile
6287,117635,103210,2013-08-07 09:41,2013-08-07 09:56,15,0,bsearch,nonbrand,b_ad_1,desktop
6288,117639,103214,2013-08-07 09:47,2013-08-07 10:04,17,0,gsearch,nonbrand,g_ad_1,desktop
6289,117665,103234,2013-08-07 10:40,2013-08-07 10:58,18,0,gsearch,nonbrand,g_ad_1,desktop
6290,117669,103237,2013-08-07 10:52,2013-08-07 11:11,19,0,bsearch,nonbrand,b_ad_1,desktop
6291,117734,103293,2013-08-07 13:50,2013-08-07 14:03,13,0,gsearch,nonbrand,g_ad_1,desktop
6292,117737,103296,2013-08-07 13:54,2013-08-07 14:08,14,0,gsearch,nonbrand,g_ad_1,desktop
6293,117752,103308,2013-08-07 14:54,2013-08-07 15:13,19,0,gsearch,nonbrand,g_ad_1,desktop
6294,117778,94649,2013-08-07 16:03,2013-08-07 16:19,16,1,NULL,NULL,NULL,desktop
6295,117801,103349,2013-08-07 16:53,2013-08-07 17:09,16,0,gsearch,nonbrand,g_ad_1,desktop
6296,117831,103375,2013-08-07 18:21,2013-08-07 18:37,16,0,gsearch,nonbrand,g_ad_1,desktop
6297,117847,88134,2013-08-07 19:37,2013-08-07 19:52,15,1,NULL,NULL,NULL,desktop
6298,117882,103417,2013-08-07 22:08,2013-08-07 22:22,14,0,gsearch,nonbrand,g_ad_1,desktop
6299,117893,103428,2013-08-07 23:23,2013-08-07 23:41,18,0,gsearch,nonbrand,g_ad_1,desktop
6300,117937,103467,2013-08-08 05:36,2013-08-08 05:51,15,0,gsearch,nonbrand,g_ad_1,desktop
6301,117957,88486,2013-08-08 07:25,2013-08-08 07:38,13,1,NULL,NULL,NULL,desktop
6302,117967,103491,2013-08-08 08:21,2013-08-08 08:34,13,0,gsearch,nonbrand,g_ad_1,desktop
6303,117969,103493,2013-08-08 08:30,2013-08-08 08:43,13,0,gsearch,nonbrand,g_ad_1,desktop
6304,117971,103495,2013-08-08 08:39,2013-08-08 08:50,11,0,bsearch,nonbrand,b_ad_1,desktop
6305,118000,103519,2013-08-08 10:25,2013-08-08 10:45,20,0,NULL,NULL,NULL,desktop
6306,118023,99327,2013-08-08 11:40,2013-08-08 11:50,10,1,NULL,NULL,NULL,desktop
6307,118047,97498,2013-08-08 12:31,2013-08-08 12:44,13,1,bsearch,brand,b_ad_2,desktop
6308,118117,103609,2013-08-08 16:18,2013-08-08 16:31,13,0,gsearch,nonbrand,g_ad_1,desktop
6309,118147,103633,2013-08-08 17:44,2013-08-08 17:57,13,0,gsearch,nonbrand,g_ad_1,desktop
6310,118154,103637,2013-08-08 17:57,2013-08-08 18:10,13,0,gsearch,nonbrand,g_ad_1,desktop
6311,118159,103641,2013-08-08 18:06,2013-08-08 18:27,21,0,bsearch,nonbrand,b_ad_1,desktop
6312,118168,103648,2013-08-08 18:39,2013-08-08 18:53,14,0,bsearch,nonbrand,b_ad_1,desktop
6313,118229,103694,2013-08-08 22:54,2013-08-08 23:14,20,0,gsearch,nonbrand,g_ad_1,mobile
6314,118238,89434,2013-08-08 23:47,2013-08-09 00:02,15,1,NULL,NULL,NULL,desktop
6315,118250,103711,2013-08-09 02:06,2013-08-09 02:20,14,0,bsearch,nonbrand,b_ad_1,desktop
6317,118261,103722,2013-08-09 04:07,2013-08-09 04:27,20,0,gsearch,nonbrand,g_ad_1,desktop
6316,118262,103723,2013-08-09 04:09,2013-08-09 04:23,14,0,gsearch,nonbrand,g_ad_1,desktop
6318,118271,103732,2013-08-09 05:31,2013-08-09 05:44,13,0,gsearch,nonbrand,g_ad_1,desktop
6319,118279,103740,2013-08-09 06:53,2013-08-09 07:10,17,0,gsearch,nonbrand,g_ad_1,desktop
6320,118283,103744,2013-08-09 07:53,2013-08-09 08:08,15,0,bsearch,nonbrand,b_ad_1,desktop
6321,118295,103754,2013-08-09 09:08,2013-08-09 09:23,15,0,bsearch,nonbrand,b_ad_1,desktop
6322,118300,103758,2013-08-09 09:20,2013-08-09 09:37,17,0,gsearch,nonbrand,g_ad_1,mobile
6323,118308,103766,2013-08-09 09:43,2013-08-09 10:03,20,0,gsearch,nonbrand,g_ad_1,desktop
6324,118316,103772,2013-08-09 10:10,2013-08-09 10:22,12,0,NULL,NULL,NULL,desktop
6325,118323,85670,2013-08-09 10:26,2013-08-09 10:44,18,1,gsearch,brand,g_ad_2,desktop
6326,118340,103790,2013-08-09 11:03,2013-08-09 11:16,13,0,gsearch,nonbrand,g_ad_1,desktop
6327,118343,103793,2013-08-09 11:07,2013-08-09 11:21,14,0,gsearch,nonbrand,g_ad_1,desktop
6328,118371,103816,2013-08-09 12:26,2013-08-09 12:38,12,0,gsearch,nonbrand,g_ad_1,desktop
6329,118381,103825,2013-08-09 12:59,2013-08-09 13:16,17,0,gsearch,nonbrand,g_ad_1,desktop
6330,118383,103826,2013-08-09 13:06,2013-08-09 13:23,17,0,gsearch,nonbrand,g_ad_1,desktop
6331,118390,103831,2013-08-09 13:22,2013-08-09 13:36,14,0,gsearch,nonbrand,g_ad_1,desktop
6332,118409,103848,2013-08-09 14:01,2013-08-09 14:15,14,0,gsearch,nonbrand,g_ad_1,mobile
6333,118415,88538,2013-08-09 14:26,2013-08-09 14:37,11,1,bsearch,brand,b_ad_2,desktop
6334,118433,103865,2013-08-09 15:21,2013-08-09 15:29,8,0,gsearch,nonbrand,g_ad_1,desktop
6335,118444,103874,2013-08-09 15:56,2013-08-09 16:05,9,0,gsearch,nonbrand,g_ad_1,desktop
6336,118453,103881,2013-08-09 16:34,2013-08-09 16:45,11,0,gsearch,nonbrand,g_ad_1,desktop
6337,118464,103890,2013-08-09 17:21,2013-08-09 17:34,13,0,gsearch,nonbrand,g_ad_1,mobile
6338,118482,103902,2013-08-09 18:37,2013-08-09 18:52,15,0,gsearch,nonbrand,g_ad_1,desktop
6339,118485,103905,2013-08-09 18:48,2013-08-09 19:04,16,0,gsearch,nonbrand,g_ad_1,desktop
6340,118492,103911,2013-08-09 19:23,2013-08-09 19:39,16,0,bsearch,nonbrand,b_ad_1,desktop
6341,118500,83573,2013-08-09 20:11,2013-08-09 20:26,15,1,NULL,NULL,NULL,desktop
6342,118505,85144,2013-08-09 20:35,2013-08-09 20:51,16,1,NULL,NULL,NULL,desktop
6343,118507,103920,2013-08-09 20:41,2013-08-09 20:55,14,0,NULL,NULL,NULL,desktop
6344,118510,103923,2013-08-09 20:56,2013-08-09 21:10,14,0,gsearch,nonbrand,g_ad_1,desktop
6345,118512,103925,2013-08-09 21:04,2013-08-09 21:23,19,0,bsearch,nonbrand,b_ad_1,desktop
6346,118523,101470,2013-08-09 22:42,2013-08-09 23:01,19,1,gsearch,brand,g_ad_2,desktop
6347,118547,103956,2013-08-10 04:33,2013-08-10 04:45,12,0,bsearch,nonbrand,b_ad_1,desktop
6348,118549,91326,2013-08-10 06:51,2013-08-10 07:03,12,1,gsearch,brand,g_ad_2,desktop
6349,118562,103968,2013-08-10 08:51,2013-08-10 09:02,11,0,gsearch,nonbrand,g_ad_1,mobile
6350,118568,103974,2013-08-10 09:33,2013-08-10 09:48,15,0,gsearch,nonbrand,g_ad_1,desktop
6351,118592,103992,2013-08-10 13:24,2013-08-10 13:37,13,0,gsearch,nonbrand,g_ad_1,desktop
6352,118607,104005,2013-08-10 14:46,2013-08-10 15:03,17,0,gsearch,nonbrand,g_ad_1,desktop
6353,118628,104023,2013-08-10 17:40,2013-08-10 17:57,17,0,gsearch,nonbrand,g_ad_1,desktop
6354,118630,100477,2013-08-10 18:01,2013-08-10 18:16,15,1,gsearch,brand,g_ad_2,desktop
6355,118644,104036,2013-08-10 19:23,2013-08-10 19:30,7,0,gsearch,nonbrand,g_ad_1,desktop
6356,118702,85319,2013-08-11 08:13,2013-08-11 08:27,14,1,bsearch,brand,b_ad_2,desktop
6357,118717,98766,2013-08-11 11:09,2013-08-11 11:28,19,1,gsearch,brand,g_ad_2,desktop
6358,118743,104119,2013-08-11 13:41,2013-08-11 13:57,16,0,gsearch,nonbrand,g_ad_1,desktop
6359,118759,104133,2013-08-11 15:38,2013-08-11 15:54,16,0,gsearch,nonbrand,g_ad_1,desktop
6360,118771,104141,2013-08-11 17:38,2013-08-11 17:55,17,0,gsearch,nonbrand,g_ad_1,desktop
6361,118781,104149,2013-08-11 19:27,2013-08-11 19:42,15,0,gsearch,nonbrand,g_ad_1,desktop
6362,118784,104152,2013-08-11 19:51,2013-08-11 20:11,20,0,gsearch,nonbrand,g_ad_1,desktop
6363,118811,104171,2013-08-11 22:24,2013-08-11 22:40,16,0,gsearch,nonbrand,g_ad_1,desktop
6364,118845,104201,2013-08-12 01:22,2013-08-12 01:34,12,0,gsearch,nonbrand,g_ad_1,desktop
6365,118850,104206,2013-08-12 01:58,2013-08-12 02:14,16,0,gsearch,nonbrand,g_ad_1,desktop
6367,118861,104217,2013-08-12 04:00,2013-08-12 04:18,18,0,gsearch,nonbrand,g_ad_1,desktop
6366,118864,104219,2013-08-12 04:07,2013-08-12 04:18,11,0,NULL,NULL,NULL,desktop
6368,118874,94848,2013-08-12 05:47,2013-08-12 06:04,17,1,NULL,NULL,NULL,desktop
6369,118876,104229,2013-08-12 06:25,2013-08-12 06:42,17,0,gsearch,nonbrand,g_ad_1,mobile
6370,118911,91167,2013-08-12 09:25,2013-08-12 09:36,11,1,NULL,NULL,NULL,mobile
6371,118927,104272,2013-08-12 10:01,2013-08-12 10:16,15,0,gsearch,nonbrand,g_ad_1,desktop
6373,118930,104274,2013-08-12 10:06,2013-08-12 10:22,16,0,bsearch,nonbrand,b_ad_1,desktop
6372,118931,104275,2013-08-12 10:08,2013-08-12 10:18,10,0,gsearch,nonbrand,g_ad_1,desktop
6374,118939,104281,2013-08-12 10:21,2013-08-12 10:33,12,0,gsearch,nonbrand,g_ad_1,desktop
6375,118949,104287,2013-08-12 10:40,2013-08-12 10:53,13,0,gsearch,nonbrand,g_ad_1,mobile
6376,118990,93172,2013-08-12 13:03,2013-08-12 13:17,14,1,NULL,NULL,NULL,desktop
6377,118995,104326,2013-08-12 13:28,2013-08-12 13:39,11,0,gsearch,nonbrand,g_ad_1,desktop
6378,119021,104349,2013-08-12 14:11,2013-08-12 14:24,13,0,gsearch,nonbrand,g_ad_1,desktop
6379,119024,104352,2013-08-12 14:22,2013-08-12 14:41,19,0,gsearch,nonbrand,g_ad_1,mobile
6380,119025,104353,2013-08-12 14:23,2013-08-12 14:41,18,0,gsearch,nonbrand,g_ad_1,desktop
6381,119039,91288,2013-08-12 15:10,2013-08-12 15:24,14,1,gsearch,brand,g_ad_2,desktop
6382,119076,92050,2013-08-12 16:42,2013-08-12 16:58,16,1,NULL,NULL,NULL,desktop
6383,119094,104414,2013-08-12 17:17,2013-08-12 17:34,17,0,gsearch,nonbrand,g_ad_1,desktop
6384,119099,104417,2013-08-12 17:27,2013-08-12 17:39,12,0,gsearch,nonbrand,g_ad_1,mobile
6385,119110,104426,2013-08-12 17:52,2013-08-12 18:11,19,0,gsearch,nonbrand,g_ad_1,desktop
6386,119125,82616,2013-08-12 18:30,2013-08-12 18:42,12,1,NULL,NULL,NULL,desktop
6387,119126,104438,2013-08-12 18:31,2013-08-12 18:45,14,0,bsearch,nonbrand,b_ad_1,desktop
6388,119137,104449,2013-08-12 19:16,2013-08-12 19:29,13,0,gsearch,nonbrand,g_ad_1,mobile
6389,119146,104458,2013-08-12 19:45,2013-08-12 19:58,13,0,gsearch,nonbrand,g_ad_1,desktop
6390,119184,104490,2013-08-12 22:38,2013-08-12 22:55,17,0,bsearch,nonbrand,b_ad_1,desktop
6391,119196,104501,2013-08-13 00:36,2013-08-13 00:50,14,0,gsearch,nonbrand,g_ad_1,desktop
6392,119221,104522,2013-08-13 05:50,2013-08-13 06:03,13,0,gsearch,nonbrand,g_ad_1,desktop
6393,119239,104533,2013-08-13 08:18,2013-08-13 08:28,10,0,gsearch,nonbrand,g_ad_1,desktop
6394,119241,104534,2013-08-13 08:26,2013-08-13 08:39,13,0,bsearch,nonbrand,b_ad_1,desktop
6395,119260,86179,2013-08-13 09:31,2013-08-13 09:43,12,1,NULL,NULL,NULL,desktop
6397,119289,104576,2013-08-13 10:35,2013-08-13 10:50,15,0,gsearch,nonbrand,g_ad_1,desktop
6396,119291,91757,2013-08-13 10:37,2013-08-13 10:50,13,1,NULL,NULL,NULL,desktop
6398,119295,101318,2013-08-13 11:01,2013-08-13 11:22,21,1,NULL,NULL,NULL,desktop
6399,119304,104588,2013-08-13 11:27,2013-08-13 11:41,14,0,gsearch,nonbrand,g_ad_1,desktop
6400,119322,104603,2013-08-13 11:47,2013-08-13 12:03,16,0,gsearch,nonbrand,g_ad_1,desktop
6401,119380,104654,2013-08-13 14:01,2013-08-13 14:13,12,0,gsearch,nonbrand,g_ad_1,desktop
6402,119385,86937,2013-08-13 14:15,2013-08-13 14:30,15,1,NULL,NULL,NULL,desktop
6403,119398,104668,2013-08-13 14:34,2013-08-13 14:46,12,0,gsearch,nonbrand,g_ad_1,desktop
6404,119404,104673,2013-08-13 14:54,2013-08-13 15:05,11,0,gsearch,nonbrand,g_ad_1,desktop
6405,119424,104691,2013-08-13 15:59,2013-08-13 16:10,11,0,gsearch,nonbrand,g_ad_1,mobile
6406,119435,104697,2013-08-13 16:22,2013-08-13 16:41,19,0,gsearch,nonbrand,g_ad_1,desktop
6407,119456,104715,2013-08-13 17:29,2013-08-13 17:44,15,0,gsearch,nonbrand,g_ad_1,desktop
6408,119458,104716,2013-08-13 17:49,2013-08-13 18:01,12,0,NULL,NULL,NULL,desktop
6409,119471,104728,2013-08-13 18:36,2013-08-13 18:51,15,0,gsearch,nonbrand,g_ad_1,desktop
6410,119512,104766,2013-08-13 21:45,2013-08-13 22:06,21,0,gsearch,brand,g_ad_2,desktop
6411,119518,104771,2013-08-13 22:15,2013-08-13 22:28,13,0,gsearch,nonbrand,g_ad_1,mobile
6412,119526,104778,2013-08-13 23:23,2013-08-13 23:38,15,0,gsearch,nonbrand,g_ad_1,desktop
6413,119527,86385,2013-08-13 23:32,2013-08-13 23:49,17,1,NULL,NULL,NULL,desktop
6414,119529,104780,2013-08-13 23:35,2013-08-13 23:53,18,0,gsearch,nonbrand,g_ad_1,desktop
6415,119576,104823,2013-08-14 05:53,2013-08-14 06:07,14,0,gsearch,nonbrand,g_ad_1,desktop
6416,119603,104849,2013-08-14 08:03,2013-08-14 08:18,15,0,gsearch,nonbrand,g_ad_1,mobile
6417,119611,104856,2013-08-14 08:33,2013-08-14 08:50,17,0,bsearch,nonbrand,b_ad_1,desktop
6418,119627,104868,2013-08-14 09:20,2013-08-14 09:38,18,0,gsearch,nonbrand,g_ad_1,desktop
6419,119635,104876,2013-08-14 09:50,2013-08-14 10:06,16,0,gsearch,nonbrand,g_ad_1,desktop
6420,119657,104894,2013-08-14 10:34,2013-08-14 10:48,14,0,gsearch,nonbrand,g_ad_1,desktop
6421,119666,104902,2013-08-14 10:47,2013-08-14 11:05,18,0,gsearch,nonbrand,g_ad_1,desktop
6422,119690,104924,2013-08-14 11:29,2013-08-14 11:42,13,0,gsearch,nonbrand,g_ad_1,mobile
6423,119713,104945,2013-08-14 12:38,2013-08-14 12:54,16,0,gsearch,brand,g_ad_2,desktop
6424,119756,100880,2013-08-14 14:22,2013-08-14 14:35,13,1,bsearch,brand,b_ad_2,desktop
6426,119765,104989,2013-08-14 14:48,2013-08-14 15:04,16,0,NULL,NULL,NULL,desktop
6425,119766,104990,2013-08-14 14:49,2013-08-14 15:01,12,0,gsearch,nonbrand,g_ad_1,desktop
6427,119780,105003,2013-08-14 15:27,2013-08-14 15:41,14,0,gsearch,nonbrand,g_ad_1,mobile
6428,119782,105005,2013-08-14 15:34,2013-08-14 15:53,19,0,gsearch,nonbrand,g_ad_1,mobile
6429,119789,90686,2013-08-14 15:45,2013-08-14 16:02,17,1,NULL,NULL,NULL,desktop
6430,119808,105027,2013-08-14 16:33,2013-08-14 16:46,13,0,gsearch,nonbrand,g_ad_1,desktop
6431,119814,105032,2013-08-14 16:53,2013-08-14 17:01,8,0,gsearch,nonbrand,g_ad_1,desktop
6432,119816,105034,2013-08-14 16:55,2013-08-14 17:08,13,0,bsearch,nonbrand,b_ad_1,desktop
6433,119824,92360,2013-08-14 17:16,2013-08-14 17:32,16,1,gsearch,brand,g_ad_2,desktop
6434,119847,105060,2013-08-14 18:51,2013-08-14 19:07,16,0,gsearch,nonbrand,g_ad_1,desktop
6435,119872,105083,2013-08-14 20:12,2013-08-14 20:29,17,0,gsearch,nonbrand,g_ad_1,mobile
6436,119878,105087,2013-08-14 20:34,2013-08-14 20:46,12,0,gsearch,nonbrand,g_ad_1,desktop
6437,119885,88385,2013-08-14 20:49,2013-08-14 20:58,9,1,NULL,NULL,NULL,desktop
6438,119892,105098,2013-08-14 21:18,2013-08-14 21:36,18,0,bsearch,nonbrand,b_ad_1,desktop
6439,119926,105127,2013-08-15 00:34,2013-08-15 00:48,14,0,gsearch,nonbrand,g_ad_1,desktop
6440,119927,105128,2013-08-15 00:38,2013-08-15 00:50,12,0,gsearch,nonbrand,g_ad_1,desktop
6441,119945,105144,2013-08-15 03:01,2013-08-15 03:17,16,0,gsearch,nonbrand,g_ad_1,desktop
6442,119957,105155,2013-08-15 05:04,2013-08-15 05:19,15,0,gsearch,nonbrand,g_ad_1,mobile
6443,119964,105162,2013-08-15 07:13,2013-08-15 07:26,13,0,gsearch,nonbrand,g_ad_1,desktop
6444,119966,105164,2013-08-15 07:24,2013-08-15 07:41,17,0,gsearch,nonbrand,g_ad_1,desktop
6445,119967,105165,2013-08-15 07:26,2013-08-15 07:45,19,0,bsearch,nonbrand,b_ad_1,desktop
6446,120027,92006,2013-08-15 10:34,2013-08-15 10:45,11,1,NULL,NULL,NULL,desktop
6447,120032,105216,2013-08-15 10:42,2013-08-15 10:53,11,0,gsearch,nonbrand,g_ad_1,desktop
6448,120066,105243,2013-08-15 12:16,2013-08-15 12:35,19,0,gsearch,nonbrand,g_ad_1,desktop
6449,120103,105273,2013-08-15 13:35,2013-08-15 13:44,9,0,gsearch,nonbrand,g_ad_1,desktop
6450,120105,105275,2013-08-15 13:42,2013-08-15 13:57,15,0,gsearch,nonbrand,g_ad_1,desktop
6451,120133,105298,2013-08-15 15:10,2013-08-15 15:21,11,0,gsearch,nonbrand,g_ad_1,desktop
6452,120205,92961,2013-08-15 19:03,2013-08-15 19:19,16,1,NULL,NULL,NULL,desktop
6453,120211,105365,2013-08-15 19:28,2013-08-15 19:46,18,0,gsearch,nonbrand,g_ad_1,desktop
6454,120217,105370,2013-08-15 19:59,2013-08-15 20:16,17,0,gsearch,nonbrand,g_ad_1,desktop
6455,120228,105381,2013-08-15 21:06,2013-08-15 21:17,11,0,gsearch,nonbrand,g_ad_1,desktop
6456,120235,105387,2013-08-15 21:52,2013-08-15 22:08,16,0,gsearch,nonbrand,g_ad_1,desktop
6457,120242,105393,2013-08-15 23:08,2013-08-15 23:23,15,0,gsearch,nonbrand,g_ad_1,mobile
6458,120245,105396,2013-08-15 23:17,2013-08-15 23:30,13,0,bsearch,nonbrand,b_ad_1,desktop
6459,120279,105424,2013-08-16 05:17,2013-08-16 05:32,15,0,gsearch,nonbrand,g_ad_1,desktop
6460,120291,105433,2013-08-16 06:41,2013-08-16 07:00,19,0,NULL,NULL,NULL,desktop
6461,120304,102909,2013-08-16 08:11,2013-08-16 08:26,15,1,gsearch,brand,g_ad_2,desktop
6462,120318,105458,2013-08-16 09:05,2013-08-16 09:15,10,0,bsearch,nonbrand,b_ad_1,desktop
6463,120337,105472,2013-08-16 10:02,2013-08-16 10:18,16,0,gsearch,nonbrand,g_ad_1,mobile
6464,120339,90389,2013-08-16 10:06,2013-08-16 10:24,18,1,NULL,NULL,NULL,mobile
6465,120341,105474,2013-08-16 10:09,2013-08-16 10:27,18,0,gsearch,nonbrand,g_ad_1,desktop
6466,120357,105487,2013-08-16 10:48,2013-08-16 11:04,16,0,bsearch,nonbrand,b_ad_1,desktop
6467,120359,105489,2013-08-16 10:49,2013-08-16 11:09,20,0,bsearch,nonbrand,b_ad_1,desktop
6468,120361,105491,2013-08-16 10:58,2013-08-16 11:15,17,0,gsearch,nonbrand,g_ad_1,desktop
6469,120375,105504,2013-08-16 11:32,2013-08-16 11:47,15,0,bsearch,nonbrand,b_ad_1,desktop
6470,120413,105538,2013-08-16 13:31,2013-08-16 13:53,22,0,gsearch,nonbrand,g_ad_1,mobile
6471,120421,105546,2013-08-16 14:01,2013-08-16 14:15,14,0,gsearch,nonbrand,g_ad_1,desktop
6472,120441,105563,2013-08-16 15:09,2013-08-16 15:27,18,0,NULL,NULL,NULL,desktop
6473,120446,105566,2013-08-16 15:24,2013-08-16 15:44,20,0,gsearch,nonbrand,g_ad_1,desktop
6474,120458,105575,2013-08-16 15:59,2013-08-16 16:15,16,0,gsearch,nonbrand,g_ad_1,desktop
6475,120474,97065,2013-08-16 16:25,2013-08-16 16:39,14,1,gsearch,brand,g_ad_2,desktop
6476,120480,105593,2013-08-16 16:43,2013-08-16 16:57,14,0,gsearch,nonbrand,g_ad_1,mobile
6477,120501,90159,2013-08-16 17:59,2013-08-16 18:14,15,1,NULL,NULL,NULL,desktop
6478,120513,105618,2013-08-16 19:03,2013-08-16 19:13,10,0,gsearch,nonbrand,g_ad_1,desktop
6480,120518,105621,2013-08-16 19:17,2013-08-16 19:35,18,0,gsearch,nonbrand,g_ad_1,desktop
6479,120519,105622,2013-08-16 19:17,2013-08-16 19:33,16,0,gsearch,nonbrand,g_ad_1,desktop
6481,120527,105630,2013-08-16 19:59,2013-08-16 20:17,18,0,gsearch,nonbrand,g_ad_1,desktop
6482,120561,105660,2013-08-17 01:21,2013-08-17 01:41,20,0,bsearch,nonbrand,b_ad_1,desktop
6483,120563,105662,2013-08-17 01:33,2013-08-17 01:48,15,0,gsearch,nonbrand,g_ad_1,desktop
6484,120565,105664,2013-08-17 01:58,2013-08-17 02:14,16,0,bsearch,nonbrand,b_ad_1,desktop
6485,120571,105670,2013-08-17 02:49,2013-08-17 03:06,17,0,gsearch,nonbrand,g_ad_1,desktop
6486,120575,105674,2013-08-17 04:26,2013-08-17 04:42,16,0,gsearch,nonbrand,g_ad_1,desktop
6487,120578,94493,2013-08-17 04:46,2013-08-17 05:02,16,1,NULL,NULL,NULL,desktop
6488,120590,105683,2013-08-17 08:07,2013-08-17 08:21,14,0,gsearch,nonbrand,g_ad_1,desktop
6489,120628,105716,2013-08-17 12:32,2013-08-17 12:47,15,0,gsearch,nonbrand,g_ad_1,desktop
6490,120638,105725,2013-08-17 14:25,2013-08-17 14:47,22,0,gsearch,nonbrand,g_ad_1,desktop
6491,120656,105741,2013-08-17 15:58,2013-08-17 16:10,12,0,gsearch,nonbrand,g_ad_1,mobile
6492,120670,105754,2013-08-17 17:15,2013-08-17 17:34,19,0,gsearch,nonbrand,g_ad_1,desktop
6493,120694,105775,2013-08-17 20:53,2013-08-17 21:10,17,0,gsearch,nonbrand,g_ad_1,desktop
6494,120701,96288,2013-08-17 21:57,2013-08-17 22:12,15,1,gsearch,brand,g_ad_2,desktop
6495,120704,105782,2013-08-17 22:16,2013-08-17 22:25,9,0,bsearch,nonbrand,b_ad_1,desktop
6496,120712,105788,2013-08-17 23:56,2013-08-18 00:15,19,0,gsearch,nonbrand,g_ad_1,desktop
6497,120717,105793,2013-08-18 00:44,2013-08-18 00:58,14,0,NULL,NULL,NULL,desktop
6498,120728,105804,2013-08-18 02:49,2013-08-18 03:01,12,0,gsearch,nonbrand,g_ad_1,mobile
6499,120741,105815,2013-08-18 06:39,2013-08-18 06:56,17,0,bsearch,nonbrand,b_ad_1,desktop
6500,120752,105825,2013-08-18 09:40,2013-08-18 09:51,11,0,gsearch,nonbrand,g_ad_1,desktop
6501,120766,105835,2013-08-18 11:09,2013-08-18 11:27,18,0,gsearch,nonbrand,g_ad_1,mobile
6503,120789,105851,2013-08-18 13:51,2013-08-18 14:11,20,0,gsearch,nonbrand,g_ad_1,desktop
6502,120791,94257,2013-08-18 13:57,2013-08-18 14:09,12,1,NULL,NULL,NULL,desktop
6504,120806,105865,2013-08-18 15:36,2013-08-18 15:47,11,0,bsearch,nonbrand,b_ad_1,desktop
6505,120808,105867,2013-08-18 15:42,2013-08-18 15:58,16,0,gsearch,nonbrand,g_ad_1,desktop
6506,120813,105872,2013-08-18 16:00,2013-08-18 16:16,16,0,gsearch,nonbrand,g_ad_1,desktop
6507,120861,105912,2013-08-18 22:26,2013-08-18 22:48,22,0,gsearch,nonbrand,g_ad_1,mobile
6508,120871,105921,2013-08-18 23:20,2013-08-18 23:34,14,0,NULL,NULL,NULL,desktop
6509,120886,105934,2013-08-19 01:31,2013-08-19 01:50,19,0,NULL,NULL,NULL,mobile
6510,120887,105935,2013-08-19 01:47,2013-08-19 02:01,14,0,NULL,NULL,NULL,mobile
6511,120908,105954,2013-08-19 04:04,2013-08-19 04:15,11,0,gsearch,nonbrand,g_ad_1,desktop
6512,120915,105961,2013-08-19 05:05,2013-08-19 05:18,13,0,gsearch,nonbrand,g_ad_1,desktop
6513,120924,105969,2013-08-19 07:26,2013-08-19 07:36,10,0,gsearch,nonbrand,g_ad_1,desktop
6514,120944,105986,2013-08-19 08:47,2013-08-19 08:59,12,0,gsearch,nonbrand,g_ad_1,desktop
6515,120956,105998,2013-08-19 09:27,2013-08-19 09:40,13,0,gsearch,nonbrand,g_ad_1,desktop
6516,120957,105999,2013-08-19 09:33,2013-08-19 09:48,15,0,gsearch,nonbrand,g_ad_1,desktop
6517,120973,106014,2013-08-19 10:22,2013-08-19 10:40,18,0,gsearch,nonbrand,g_ad_1,mobile
6518,120976,106017,2013-08-19 10:28,2013-08-19 10:43,15,0,gsearch,nonbrand,g_ad_1,desktop
6519,120988,106028,2013-08-19 10:55,2013-08-19 11:12,17,0,bsearch,nonbrand,b_ad_1,desktop
6520,121016,97937,2013-08-19 12:24,2013-08-19 12:36,12,1,NULL,NULL,NULL,desktop
6521,121019,106052,2013-08-19 12:33,2013-08-19 12:45,12,0,gsearch,nonbrand,g_ad_1,desktop
6522,121088,106113,2013-08-19 15:05,2013-08-19 15:18,13,0,gsearch,nonbrand,g_ad_1,desktop
6523,121141,100579,2013-08-19 16:49,2013-08-19 17:05,16,1,NULL,NULL,NULL,desktop
6524,121150,106163,2013-08-19 17:19,2013-08-19 17:31,12,0,gsearch,nonbrand,g_ad_1,desktop
6525,121174,106181,2013-08-19 18:37,2013-08-19 18:55,18,0,gsearch,nonbrand,g_ad_1,desktop
6526,121195,106201,2013-08-19 20:07,2013-08-19 20:26,19,0,bsearch,nonbrand,b_ad_1,mobile
6527,121213,106216,2013-08-19 21:22,2013-08-19 21:35,13,0,bsearch,nonbrand,b_ad_1,desktop
6528,121214,106217,2013-08-19 21:22,2013-08-19 21:35,13,0,gsearch,nonbrand,g_ad_1,desktop
